"geneid"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"CG11123"	296.056756438364	0.0718729289702283	0.141268255829695	0.50876913959265	0.610914053098704	0.97852580011111	"unchanged"
"sPLA2"	77.0965940253665	-0.348973588192506	0.311887072568789	-1.11891007638842	0.263178503782154	0.826083447360939	"unchanged"
"kappaB-Ras"	7.8423896899811	-0.0488791967225102	0.653725264711433	-0.0747702427319929	0.940397518382007	0.999141221526602	"unchanged"
"fa2h"	105.964219623557	0.298314604433596	0.205058339214907	1.45477918906265	0.145730401334231	0.668417593635497	"unchanged"
"CG11125"	9.08751434194216	1.95974784097361	1.23045701471588	1.59269914961323	0.111227698421458	0.592651259350001	"upregulated"
"lncRNA:CR45320"	0.737541863117768	4.04261588649664	3.57326621816203	1.13135032199645	0.257907671860454	NA	"upregulated"
"Inos"	1510.16127274868	0.0714425761337373	0.197466783167285	0.361795411804598	0.717504921070811	0.991966959591616	"unchanged"
"CG11141"	45.7610049680193	0.386664971664375	0.257057930389441	1.5041939032131	0.132531447125245	0.647184323074558	"unchanged"
"CG11127"	206.67945067973	0.0893523750300591	0.133577520226699	0.668917755610494	0.503547943201631	0.954877412973189	"unchanged"
"p47"	875.029614491793	0.158496980912488	0.128217705845971	1.2361551773738	0.21640088810399	0.780033032194528	"unchanged"
"Aldh-III"	2822.64592381464	-0.00828469764536818	0.142973216515754	-0.0579458016491871	0.953791799948175	0.999865526907439	"unchanged"
"wech"	96.8828299412208	-0.156577348378515	0.454678729968131	-0.344369195342589	0.730568652282796	0.992407641226198	"unchanged"
"Coop"	24.0965003035942	0.371486256464184	0.571908526105797	0.649555373817706	0.51597946704277	0.956131051047969	"unchanged"
"asRNA:CR43723"	1.63642271504824	-1.27510857246148	1.48808239019156	-0.856880358820274	0.391511008671067	NA	"downregulated"
"CG1620"	353.430045008454	0.106153069828665	0.130323705715583	0.81453385050554	0.415339188305398	0.921189272852398	"unchanged"
"dpa"	481.591988563438	-0.105074233090663	0.170160872689153	-0.617499378265477	0.536905391236301	0.959681212447077	"unchanged"
"didum"	318.936858318344	-0.124049060773958	0.196946447283687	-0.629861886237913	0.528784951294823	0.95887709871213	"unchanged"
"mEFTu2"	684.545803336296	0.192941592979593	0.122104969916011	1.58012890967753	0.114077347928068	0.601928021935512	"unchanged"
"az2"	25.4253210755557	0.148534620977273	0.347879549103257	0.426971408236433	0.669400153000883	0.98713950405424	"unchanged"
"CG1603"	101.838215493267	-0.169831628815263	0.183380247788955	-0.926117348312861	0.354384999218196	0.896343845269657	"unchanged"
"CG1602"	32.3492104252429	0.0567196633298342	0.33092858703454	0.171395477912926	0.863912810271572	0.997000383544004	"unchanged"
"PIG-G"	377.655330023202	-0.0397298417644788	0.112640103730606	-0.352714889711911	0.724302195543382	0.991966959591616	"unchanged"
"Orc1"	113.499534727257	-0.0796026534928508	0.299857930293731	-0.265467894795627	0.79064903908566	0.996185197594345	"unchanged"
"Drat"	903.519090643525	1.09994009654519	0.301556918854623	3.64753725672419	0.000264765929070059	0.00675898938647158	"upregulated"
"lncRNA:CR44209"	3.06976140018438	0.374232504834247	1.31742085769302	0.284064505771966	0.776360947248327	0.99606480111772	"unchanged"
"Cyt-b5"	7162.48709926621	0.198988204895638	0.140982578780873	1.4114382544025	0.158115429921155	0.693087814930285	"unchanged"
"Gpo2"	1.92692284117276	-0.571150656732377	2.13985758333649	-0.266910593106776	0.789538000325891	0.996185197594345	"unchanged"
"CG1598"	787.77308472485	0.14322377362027	0.118670101458758	1.2069069787561	0.227467969767873	0.790829338627116	"unchanged"
"Corin"	39.0758694779621	-0.199746609150747	0.490057207911818	-0.40759855365027	0.683568426339621	0.987419089569555	"unchanged"
"Rpe"	996.823626128087	-0.347225447596003	0.144089460824487	-2.40979073423664	0.0159616729188602	0.183382698890722	"unchanged"
"boca"	451.062296624985	0.0464098800255194	0.136075671753867	0.341059349017693	0.733058903184447	0.992407641226198	"unchanged"
"Vps13"	2273.62231903101	-0.0792541100251829	0.183156605874719	-0.432712266350872	0.665223817357372	0.98713950405424	"unchanged"
"blow"	93.2264249399476	0.147955366090713	0.216835850989375	0.682338116209219	0.495025176519824	0.952672683892508	"unchanged"
"CG1360"	79.1047969845004	0.00224807103915585	0.252361239941492	0.00890814706599573	0.99289242099456	0.999865526907439	"unchanged"
"scra"	73.2951634703664	-0.311581247422902	0.722568087104952	-0.431213684887865	0.666313004344345	0.98713950405424	"unchanged"
"CG1358"	104.993165195132	0.0181827794122313	0.309923709182548	0.0586685654356359	0.953216097342631	0.999865526907439	"unchanged"
"lncRNA:CR44444"	0.760807347541454	-0.213918560635278	2.02217240522003	-0.105786509638382	0.915751740475211	NA	"unchanged"
"CG43340"	1356.09398244874	-0.00793742756537997	0.106290828564991	-0.0746765047609603	0.940472101949148	0.999141221526602	"unchanged"
"asRNA:CR45131"	2.25952896666792	-1.31223206555973	1.24240175920408	-1.05620589784128	0.290874156820758	0.851170759124471	"downregulated"
"CG43341"	119.662150116099	-0.111942089488349	0.343548287092172	-0.325840918712877	0.744544718093671	0.992645639295372	"unchanged"
"CG17985"	187.593387975548	-0.0938751540056964	0.176713718623886	-0.531227313514343	0.595261267742594	0.977864997991043	"unchanged"
"Rpt1"	1734.09844785078	0.0200595010447559	0.107761568612272	0.186147077321511	0.852329424659221	0.996185197594345	"unchanged"
"CG30491"	267.452793359319	-0.016212551651092	0.148321368864652	-0.109306917642369	0.912959059989294	0.999141221526602	"unchanged"
"CG30495"	68.6968720746505	0.471083075597384	0.276927635334598	1.70110532676956	0.0889232108484605	0.531632720163281	"unchanged"
"CG2070"	1.5807968364736	1.83652060049351	1.74702274762374	1.05122878508108	0.293153525704455	NA	"upregulated"
"CG2065"	176.706961323502	0.518976215730664	0.416810804536777	1.24511219498599	0.213090512051829	0.773440706912225	"unchanged"
"CG2064"	529.12234837381	-0.488379978706491	0.292098499742971	-1.67197017148748	0.0945302041288708	0.546245682895691	"unchanged"
"DCTN4-p62"	176.178873118181	0.209362643546498	0.145465018124342	1.43926454790345	0.150075583325312	0.675284302338971	"unchanged"
"CG12826"	64.9642322913275	1.105219829773	0.299838866949039	3.68604591198926	0.000227765278640502	0.00596375442044536	"upregulated"
"mRpL52"	533.736369813154	0.176007669427285	0.160610424261631	1.09586703500996	0.273136967142361	0.837374804991714	"unchanged"
"CG12107"	982.545490662032	-0.0550804210621397	0.114662078012073	-0.480371732460143	0.630963090656215	0.981929537905887	"unchanged"
"U2A"	170.726408802209	0.164732728284699	0.165403965675276	0.995941830125799	0.319278409414942	0.877482541574957	"unchanged"
"LRR"	366.274023647271	-0.271950594115416	0.149748464388066	-1.8160493012514	0.0693628097552455	0.466738419391811	"unchanged"
"Coq9"	349.802510156583	0.287342962705572	0.132704413349399	2.1652856559414	0.0303658161648216	0.284679526545203	"unchanged"
"CG30496"	211.184705909712	0.190681890976537	0.164341031750925	1.16028169559951	0.245934134512126	0.810806230203633	"unchanged"
"CG34216"	0.959092572979979	1.04566099085165	2.44589021254569	0.427517549842647	0.669002405251464	NA	"upregulated"
"tor"	4.0709425988931	-1.40440402019413	1.09471359985825	-1.28289629394937	0.199528411428464	0.757059714373132	"downregulated"
"CG1941"	162.049044118242	-0.101873764330165	0.205321880825679	-0.496166136412208	0.619777200774839	0.97958314671066	"unchanged"
"Dgat2"	121.639365844107	-0.105796122581481	0.29939412270152	-0.353367399556317	0.723813022727761	0.991966959591616	"unchanged"
"CG1946"	23.8499612373143	1.35132691999017	0.618653378605135	2.18430379065735	0.0289399324210658	0.274626322058543	"upregulated"
"Gdap2"	678.971206393275	0.136528687613319	0.123315648235583	1.10714811596735	0.268229895386888	0.832336312551633	"unchanged"
"CG46385"	1166.42068155572	-0.154005543889863	0.165809734313897	-0.928808821310289	0.35298817206604	0.896203241103066	"unchanged"
"cn"	84.0573522450617	0.274613357146526	0.205806543143956	1.33432763094632	0.182096505951617	0.732197046213541	"unchanged"
"asRNA:CR45108"	19.2220833210217	0.468933891939248	0.600721828215967	0.780617367162928	0.435027574152163	0.926980933779572	"unchanged"
"CanB2"	659.447376789143	-0.184051698212338	0.0950269870582656	-1.93683609161982	0.0527653825694983	0.400994783678053	"unchanged"
"CG12825"	728.076779239181	-0.244985242741282	0.334585847866548	-0.732204438123743	0.464043795885775	0.938927030711958	"unchanged"
"CG12824"	19.5162986395988	-0.611718526435947	0.561597078148777	-1.08924805743717	0.276044511663554	0.839745199213958	"unchanged"
"Gapdh1"	15553.8630977715	-2.12098328469171	0.148194374304345	-14.312171394144	1.83687156906499e-46	9.9879891567909e-44	"downregulated"
"DNApol-zeta"	167.865001309892	-0.298210095743232	0.262468612808326	-1.13617431262536	0.255883618844268	0.817936863008175	"unchanged"
"Nop17l"	677.028785240479	0.245777741981799	0.197965764173768	1.24151639556254	0.214415045205327	0.775961270085835	"unchanged"
"sax"	146.836333333966	-0.0644337055025279	0.160816979919595	-0.400664814963838	0.688666918916685	0.987464474722979	"unchanged"
"TTLL12"	431.090732791885	0.169130066992513	0.112002423292943	1.51005721144222	0.131028826399186	0.643088685632596	"unchanged"
"CG1882"	384.396119015748	0.187855006208796	0.221078451084355	0.849721016622815	0.395480210960141	0.915977081440257	"unchanged"
"cathD"	1146.00499760094	0.199533941500054	0.167207618371844	1.19333044416864	0.232739983871876	0.795414400461892	"unchanged"
"CG30383"	2.05517437131989	0.0602858169167333	1.32114452520824	0.0456315079587759	0.963603955601638	0.999865526907439	"unchanged"
"phr"	20.1613047656238	0.15145278089312	0.486262994558663	0.311462691152512	0.755448901443397	0.994117480725792	"unchanged"
"CG18853"	6.47415472352248	5.18846712422204	1.47900255474373	3.50808530220629	0.000451344303618538	0.0109317801822976	"upregulated"
"CG12822"	133.480771919271	0.109717758506005	0.245758925416161	0.446444654330305	0.655276082967915	0.98713950405424	"unchanged"
"Atg10"	40.2600681072897	0.382328561370576	0.403842471604009	0.946726974634484	0.343777921369268	0.891126471994249	"unchanged"
"Dgk"	69.1153871460337	-0.111318781035421	0.30353661224327	-0.366739222042196	0.713813547013231	0.991487555485333	"unchanged"
"CG30377"	15.422152140955	0.236511323916481	0.467434001029844	0.505978006296938	0.612872089524661	0.978750417677172	"unchanged"
"CG12159"	141.84276878666	-0.193159326861264	0.181792142631692	-1.06252846831011	0.287995841163237	0.849271327689598	"unchanged"
"Cul1"	1173.2967053298	-0.135337730277236	0.099607387897589	-1.35871176961676	0.174237941063351	0.718680113231606	"unchanged"
"Or43b"	15.981953069884	-0.149689367992399	0.646834490914371	-0.23141834595245	0.81698981394224	0.996185197594345	"unchanged"
"Kdm4A"	89.040576077647	-0.197630813226129	0.202536047433323	-0.975780932484088	0.329173035679333	0.882129068045752	"unchanged"
"MFS12"	133.967641888654	-0.140214213443957	0.288812352940831	-0.485485513400745	0.627331986326205	0.98119306073601	"unchanged"
"PIG-X"	54.4427564316719	0.171701194224235	0.328441331334799	0.522775844094998	0.601130251463224	0.978381965183825	"unchanged"
"rnh1"	263.179684353535	-0.176918967318294	0.151686750964123	-1.16634423371715	0.243475295713997	0.807439525374075	"unchanged"
"drosha"	301.56699288304	-0.189331874609285	0.112233989055674	-1.68693883379096	0.0916151139182316	0.540946733179369	"unchanged"
"CG8728"	1991.54125065651	0.0579983322009463	0.139282863186978	0.416406806076977	0.677112348956811	0.987419089569555	"unchanged"
"CG30380"	1.46146367496311	0.129480544471598	2.00609756360743	0.0645434932081577	0.948537476713177	NA	"unchanged"
"CG30379"	1.19372851726245	0.56287566073786	2.03771948492062	0.276228236959607	0.782372770661863	NA	"unchanged"
"CG14764"	322.804487330665	-0.0244887287671988	0.124594716238433	-0.196547088885659	0.844181979744766	0.996185197594345	"unchanged"
"CG2906"	65.9518096556983	0.160852197646642	0.220338199893554	0.73002410714234	0.465375449124503	0.939999630243122	"unchanged"
"CG2915"	1404.91586663844	0.0262627689342204	0.117936856663567	0.222685000068631	0.823780676460893	0.996185197594345	"unchanged"
"Sep5"	19.7032566687603	-0.247579450582842	0.649167105226178	-0.381380154030728	0.702921185038231	0.990335267903141	"unchanged"
"nito"	544.771675905459	-0.101696897331531	0.098898766329316	-1.02829288075139	0.303812078905091	0.865694290705121	"unchanged"
"CG14763"	1.17954877267949	0.0428809451436601	1.89672830247665	0.0226078479915486	0.981963083636775	NA	"unchanged"
"CG8726"	368.220054303108	-0.203139044831264	0.174661506023511	-1.16304416156768	0.244811585361749	0.809743194164977	"unchanged"
"CSN4"	641.490789864261	0.0841425751101751	0.152263025973228	0.55261331220995	0.580528224426017	0.972298458162218	"unchanged"
"ACC"	37306.5833790786	0.416461604868896	0.165251261880328	2.52017201036861	0.0117297498130679	0.144423160015203	"unchanged"
"Nup44A"	415.634811979168	0.497122909507119	0.200197656309171	2.48316048585203	0.0130222404289702	0.155452101717948	"unchanged"
"lncRNA:CR44272"	1.0885496909811	-0.509269231132525	2.16575011752807	-0.235146809879337	0.81409478805783	NA	"unchanged"
"Hey"	2.18820477192417	0.537158694427974	1.28753585650458	0.417199017576301	0.676532843723856	0.987419089569555	"unchanged"
"CG11191"	8.87685216754952	0.962946887651224	0.547032338041348	1.76031071782531	0.078355137925156	0.497729044939294	"unchanged"
"Odc1"	2277.73353568621	0.472984732877735	0.164035016245544	2.88343759584675	0.00393360577279889	0.0642723153800824	"unchanged"
"Odc2"	1148.55696209736	-0.079662970401025	0.146019097971	-0.545565419236095	0.585364700342486	0.973370201257574	"unchanged"
"CG14762"	49.3630606359777	0.229924245120601	0.285257797724018	0.806022646725502	0.42022979115471	0.921550572718677	"unchanged"
"Optix"	13.2261269165866	-0.218128919436948	0.523172321186976	-0.416935129408329	0.676725857502886	0.987419089569555	"unchanged"
"CG12769"	21.5623181148779	-1.91603510846338	0.412557405623322	-4.64428727335167	3.41252456267923e-06	0.00015024779198031	"downregulated"
"CG17977"	22.1635548208577	-0.14109356977435	0.491889143386448	-0.286840178669081	0.774234696884354	0.995120916252168	"unchanged"
"lig"	2470.57268858925	-0.215787087485116	0.118650599515529	-1.81867675651207	0.0689607598611235	0.465806374838334	"unchanged"
"Vps28"	222.59367907569	0.328961781337145	0.171490633191389	1.91824926653582	0.0550794119943291	0.409475416911034	"unchanged"
"slv"	153.250037357951	0.0151284291661823	0.366418893334167	0.0412872519441444	0.967066895880412	0.999865526907439	"unchanged"
"sut1"	6173.56846462442	-0.0845149292276705	0.241946651966708	-0.349312249376774	0.726854903299113	0.992123280618093	"unchanged"
"sut2"	22.7761218668854	0.569887484035774	0.486951941866743	1.17031566164639	0.241873961502673	0.806499115347152	"unchanged"
"sut3"	0.884868697270573	-2.31580322212568	2.32325490261623	-0.99679256870085	0.31886520611103	NA	"downregulated"
"sand"	110.8024654944	0.480007530398096	0.323180905956862	1.48525956066899	0.137475079802479	0.65642468785916	"unchanged"
"CG8712"	33.1498056091508	0.123687834693228	0.426811736699674	0.289794830033601	0.771973203273991	0.994330060468377	"unchanged"
"Tmem63"	271.962867169122	-0.139707634204863	0.21353472329042	-0.654261902008565	0.512943086478293	0.955373081964062	"unchanged"
"Cul4"	899.973070689948	-0.0633693688110896	0.1080953158004	-0.586236030135685	0.557716912358152	0.96544411250209	"unchanged"
"udd"	128.492565570037	0.342027431960298	0.17567305816867	1.94695439087709	0.0515402029077951	0.394996269642193	"unchanged"
"Asap"	291.197525260864	0.0240966563767999	0.177434468373316	0.135805949079191	0.89197468795231	0.999071407692973	"unchanged"
"Nup50"	708.032456465793	0.111616183663307	0.136542355968044	0.817447325205294	0.413672839925945	0.921189272852398	"unchanged"
"coil"	138.446908090268	0.0166906647303062	0.192784029364444	0.0865770094407236	0.931007741075805	0.999141221526602	"unchanged"
"Socs44A"	231.257691981851	-0.0547775196312566	0.179635088896077	-0.304937748899084	0.76041356462782	0.994117480725792	"unchanged"
"Pabp2"	1363.54620332223	-0.148412271161791	0.13163147662057	-1.12748314439707	0.259538263110192	0.822400527774866	"unchanged"
"Obp44a"	828.447665415023	0.146872697982357	1.22986540424867	0.119421765564731	NA	NA	"unchanged"
"Lpin"	1645.51602395286	-0.00568475577768045	0.138946433932824	-0.0409132902282964	0.967365022249371	0.999865526907439	"unchanged"
"kermit"	183.771209461172	0.0156979312943653	0.203168461688108	0.0772655911450658	0.938412263338002	0.999141221526602	"unchanged"
"CG8708"	60.4993664547318	-0.0470423008798812	0.725081805583155	-0.064878611651339	0.948270650138688	0.999750250827268	"unchanged"
"RagC-D"	577.146606739899	-0.0158909317270639	0.123215315694147	-0.128968802600071	0.897382334548428	0.999141221526602	"unchanged"
"Rs1"	1106.67864333452	0.0430448054999123	0.150608634033336	0.285805696175325	0.775026945117817	0.995325700065689	"unchanged"
"CG30373"	415.715655263438	0.300609114539998	0.218438851300601	1.37617055185078	0.168768836885575	0.706311706340795	"unchanged"
"Gasz"	23.0632309050252	-0.242070294376093	0.523266432906727	-0.462613840967021	0.643641185811353	0.984762082693065	"unchanged"
"Mlh1"	81.8953210098978	-0.321735851561632	0.250112139843658	-1.28636639454105	0.198315220874435	0.756050613595294	"unchanged"
"CG14757"	6.95898031938308	0.103769955638859	0.683738429949064	0.151768499609696	0.87936952795032	0.998229391483026	"unchanged"
"LRP1"	1322.83559103208	-0.579728588109153	0.28905613805484	-2.00559168890289	0.044899829358497	0.360624552639331	"unchanged"
"dpn"	7.99640819776534	0.0894714439072221	0.613999199098087	0.145719154094416	0.884143099991314	0.998945402812524	"unchanged"
"pnut"	382.236193045257	-0.222607263558009	0.223945694654722	-0.994023412243864	0.320211469448191	0.877482541574957	"unchanged"
"CG30371"	258.193432722155	0.0951105059515516	1.2499679058244	0.0760903584071007	NA	NA	"unchanged"
"pdm3"	22.282774492726	-0.0473655419730698	0.970862741981169	-0.0487870632221548	0.961088991951304	0.999865526907439	"unchanged"
"CG2121"	39.518047717179	0.45532174676263	0.391627761320926	1.16263909694979	0.244975961105416	0.810007168446761	"unchanged"
"CSN7"	402.628406696548	0.126455542739221	0.118252566457159	1.06936827273879	0.284903757811606	0.847356553346294	"unchanged"
"Lcp1"	15.2542658801115	2.34702859497892	0.639382257414084	3.67077529562869	0.000241815861389466	0.00626130355383439	"upregulated"
"Lcp2"	56.4096861472651	-0.764502352079482	0.675222678847626	-1.13222256305761	0.25754087645565	0.81965379907966	"unchanged"
"Lcp3"	5.03040717030793	-2.10438438770904	1.82950295233755	-1.15024924393824	0.250041229252952	0.812650053437292	"downregulated"
"Lcp4"	1883.36509262287	-0.342513246646044	0.478208039486489	-0.716243179461899	0.473841205147764	0.940873010732457	"unchanged"
"Cyp4ad1"	231.446610480424	-0.0660878539694951	0.249680150073007	-0.264690060263785	0.791248235237071	0.996185197594345	"unchanged"
"Cyp4e2"	1313.39471582706	-0.470792926259293	0.216543974087297	-2.17412157620003	0.0296960059857176	0.280090255936408	"unchanged"
"mir-986"	2.24477104588749	0.66222341058323	1.39298920717351	0.475397373628571	0.634503766102607	0.982272591137161	"unchanged"
"Cyp4e1"	6.39130874401039	-0.364483333149625	0.704329850810916	-0.517489543755649	0.604814466255548	0.978506520360425	"unchanged"
"Mal-A1"	1928.62245758504	0.906920733262962	0.219464243849914	4.13243049233651	3.58947332204463e-05	0.00120853010455837	"unchanged"
"Mal-A2"	356.86421697037	-0.195358627111725	0.209971614908764	-0.930404936860687	0.352161463417684	0.895650079710826	"unchanged"
"Mal-A3"	2317.99626151508	0.328447339870936	0.193001314966737	1.70178809365906	0.0887950992524625	0.53115880328412	"unchanged"
"Mal-A4"	778.089010961036	0.239475983098811	0.248415813092064	0.964012637190934	0.335039590182419	0.886292102416657	"unchanged"
"Mal-A5"	53.8170271885716	-0.784367767168318	0.506044927166448	-1.54999630479514	0.121142402922344	0.617716237657011	"unchanged"
"Mal-A6"	1591.28812067659	1.12270292204148	0.225418481503851	4.98052739310243	6.34112255265085e-07	3.16328934679257e-05	"upregulated"
"Mal-A7"	85.6170238181062	1.90559071789796	0.507874225624868	3.7520918009836	0.000175365221990093	0.00471536041987273	"upregulated"
"Mal-A8"	856.171778930372	1.05359577138758	0.216012937650775	4.8774660575697	1.07457331763884e-06	5.08086296927061e-05	"upregulated"
"mtt"	17.6200154452228	-0.00298797504669149	0.503534028461954	-0.00593400818573923	0.995265374271235	0.999865526907439	"unchanged"
"CG12780"	0.855827413603598	-0.450854711383541	2.01925565708662	-0.223277676504833	0.823319400302303	NA	"unchanged"
"Cyp6a14"	25.5822659517507	0.102185364689961	0.558103787148104	0.183093838535169	0.854724390192851	0.996185197594345	"unchanged"
"Cyp6a13"	43.5433361190603	0.287738854168839	0.317592124585836	0.906001225767395	0.364935203648089	0.90348571563749	"unchanged"
"CG42326"	134.988631331333	-0.485298857249402	0.160508050380148	-3.02351723854359	0.00249854793546935	0.0457502030639238	"unchanged"
"CG14752"	12.908173684368	-6.61647393666229	1.28760846022003	-5.1385760043326	2.76828225186875e-07	1.47573870044474e-05	"downregulated"
"CG8736"	2.06402209305534	-0.48116829750885	1.30505634251086	-0.368695420906586	0.712354762256713	0.991051810748337	"unchanged"
"Lnpk"	385.271126247638	0.1979724599476	0.122277852852829	1.61903775155322	0.105439140726663	0.576206359498724	"unchanged"
"rgr"	55.3030054816559	0.0934203590274693	0.427134851469784	0.218713969852863	0.826872866072741	0.996185197594345	"unchanged"
"Cirl"	763.157614795162	-0.394092142173077	0.276511372053962	-1.42522941912193	0.154090894915265	0.683871752005997	"unchanged"
"Vps25"	189.428271480742	0.0841882213571969	0.15764108348987	0.534050004563735	0.593306938293598	0.977483392554184	"unchanged"
"beta3GalTII"	63.3896163325924	-0.0269759306594894	0.260983068737996	-0.103362761384996	0.917675065909739	0.999141221526602	"unchanged"
"Gle1"	159.452160618007	-0.131543895285871	0.163630728289572	-0.803907045216359	0.421450660952384	0.921550572718677	"unchanged"
"CG8635"	1638.02038399364	0.0878230989717476	0.103278473507054	0.850352411199703	0.395129185617433	0.915977081440257	"unchanged"
"ptc"	66.6511430456939	0.0150585937458587	0.335316943424955	0.0449085381491581	0.964180211253529	0.999865526907439	"unchanged"
"Acsl"	11187.6507865441	-0.134859472528777	0.139940144711604	-0.963693962205786	0.335199382312481	0.886292102416657	"unchanged"
"UQCR-11L"	15.4814438318313	0.105833143942553	0.533949178892193	0.198208271735018	0.842882115969156	0.996185197594345	"unchanged"
"CG30355"	4.69581597271177	-1.07929793587012	1.28822792051528	-0.837815978587401	0.402134063274496	0.92067535539161	"downregulated"
"Jon44E"	1706.11032352143	0.607936596156138	0.236162102751832	2.57423434612192	0.0100462202086008	0.129908019938804	"unchanged"
"CG8586"	490.534669281223	-0.197934510670621	0.210055985091444	-0.942294077383486	0.346042099573644	0.891755410631133	"unchanged"
"CG8738"	495.216725929188	-0.000814420787048504	0.186000801718038	-0.00437858750890279	0.996506403791747	0.999865526907439	"unchanged"
"PGRP-SC1b"	1.2544254294261	-0.0896449315468636	1.82081342259473	-0.0492334527164876	0.960733252169721	NA	"unchanged"
"PGRP-SC2"	53.3031100510555	-0.663250429458562	0.361092118651351	-1.83679010202645	0.0662408876784846	0.455066110867669	"unchanged"
"CG14767"	936.355021679868	-0.0858724147545007	0.105944337732307	-0.810542749075245	0.417628305910505	0.921550572718677	"unchanged"
"CG30357"	7.89990366816974	0.559641004066722	0.563554163625134	0.993056284895066	0.32068252598053	0.877482541574957	"unchanged"
"gcl"	184.282371807481	0.210633386040272	0.224191718528847	0.939523490976629	0.347462037188744	0.893139836237748	"unchanged"
"stmA"	458.415078870541	0.162496680895516	0.103678844109129	1.56730799124725	0.117042718388302	0.609625398394103	"unchanged"
"CG8740"	416.805672026463	0.135935941810475	0.202256758128063	0.672095919407573	0.501522634136138	0.954645436097273	"unchanged"
"sns"	32.9829950254276	0.280230957562444	0.38637836952183	0.725275998004881	0.468282727473634	0.940307691744153	"unchanged"
"RyR"	1095.32169622	-0.0383112759590729	0.595787733118034	-0.0643035662358677	0.948728513888497	0.999750250827268	"unchanged"
"CG8272"	102.326063645168	-0.024808878899448	0.202541470816235	-0.12248789741414	0.90251263028374	0.999141221526602	"unchanged"
"DCTN2-p50"	626.195325058878	-0.0804011945463918	0.106371852007122	-0.755850283973702	0.449738964514117	0.932312474092836	"unchanged"
"Sec31"	2052.45792042181	-0.119218361076051	0.0817936610152681	-1.45755012792246	0.144964584723273	0.667642874651774	"unchanged"
"asRNA:CR45202"	0.885826549774346	1.11626446030133	1.91065748178616	0.584230544167343	0.55906521425512	NA	"upregulated"
"ana2"	17.2841953629252	0.353517247692564	0.462199736619902	0.764858176419266	0.444356000928632	0.928999399301975	"unchanged"
"CG13751"	169.04041280912	0.109598482797649	0.15411048312656	0.71116825133592	0.476979980031022	0.942295726019508	"unchanged"
"MrgBP"	287.086006768739	0.0853622013135545	0.229140660491181	0.372531881205953	0.709496879592112	0.990943141749501	"unchanged"
"Ggamma1"	1838.33596638787	-0.0231708524317029	0.089915242710177	-0.257696601080078	0.796641069480817	0.996185197594345	"unchanged"
"CCT8"	2571.55964328401	0.162203118057059	0.0980258852649547	1.65469679379726	0.0979860177743483	0.558489488100649	"unchanged"
"CG30349"	1213.3845575727	0.1965937447871	0.13366647176326	1.47077829012568	0.141351085458808	0.662504911605452	"unchanged"
"Pgi"	5570.43154493048	-3.14699892952291	0.135310521047607	-23.257607059363	1.1915072930809e-119	4.31921393741826e-116	"downregulated"
"lin"	142.083922242403	-0.158225613341559	0.163678712272961	-0.966684128585349	0.33370196369134	0.885211540722254	"unchanged"
"CG34219"	0.924345962469832	-0.38384056262823	2.58558554033705	-0.148454018109257	0.8819844720126	NA	"unchanged"
"CG8248"	7.09295517541594	0.185255658871771	0.658803700344564	0.281200088546679	0.77855693674962	0.996185197594345	"unchanged"
"Spt"	46.8320783152347	0.353766698055435	0.342322178379635	1.03343201346162	0.301401771349682	0.863829313517278	"unchanged"
"CG8243"	411.808886316236	0.0482346628181169	0.138657738252577	0.347868524512158	0.72793892446383	0.992123280618093	"unchanged"
"CG8237"	237.613246487555	0.123932086474776	0.160433701544574	0.772481625005352	0.439829225834922	0.927729333543929	"unchanged"
"AIMP1"	742.92191788141	0.0161089198426717	0.132682927096958	0.121409138275192	0.903366979128102	0.999141221526602	"unchanged"
"PAN2"	357.263408294283	-0.139755461776302	0.116854335737894	-1.19598011399231	0.231704319431832	0.793632905140525	"unchanged"
"FANCI"	24.9984437729909	-0.548858981502916	1.11333944646337	-0.492984402238167	0.622023608482828	0.97958314671066	"unchanged"
"CG13748"	35.8667123494673	-0.0124448777570072	0.429240212553148	-0.0289928049447751	0.976870329005947	0.999865526907439	"unchanged"
"lncRNA:CR44273"	6.41205334327256	0.396230337772766	0.751677995421727	0.527127759740343	0.598104870551089	0.978281257263842	"unchanged"
"CG8230"	897.858687754155	-0.00526135716152673	0.0928872715560856	-0.0566423910766924	0.954830065535425	0.999865526907439	"unchanged"
"CG33199"	3.96266993148382	-0.304167425491535	0.862502328372621	-0.35265693260845	0.724345650204121	0.991966959591616	"unchanged"
"CG8229"	347.914568650229	0.512244885068456	0.13201797149174	3.88011480013162	0.000104407174181111	0.00302780805125221	"unchanged"
"Tom7"	1963.16669312127	0.0747787307424635	0.111129249645409	0.672898728112243	0.501011721419256	0.954645436097273	"unchanged"
"babo"	701.876751334531	-0.147555564763736	0.155335484291908	-0.949915374689586	0.342155253998451	0.890652297276287	"unchanged"
"spab"	6.73925710834798	0.673955841736277	0.744384311114327	0.905386950898227	0.365260426371798	0.90348571563749	"unchanged"
"flz"	347.312272222218	-5.09294107845753	0.845103989774476	-6.02640756650152	1.67644116362054e-09	1.26606233710926e-07	"downregulated"
"Np"	237.161179645224	-2.02732093985983	1.5727229940188	-1.28905150339246	0.197380181889868	0.756050613595294	"downregulated"
